doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;didom_css;test_google.html;567384;0.23586297035217;0.26;0.24;0.01;23628
html;didom_css;test_habrahabr_largearticle.html;2892656;3.0146770477295;3.06;3.00;0.06;56488
html;didom_css;test_wikipedia.html;3562592;1.6264708042145;1.66;1.64;0.02;40060
html;didom_css;test_wordpress.html;364544;0.056791067123413;0.08;0.07;0.00;22812
html;didom_xpath;test_google.html;567032;0.23265814781189;0.25;0.25;0.00;23260
html;didom_xpath;test_habrahabr_largearticle.html;2892304;3.0977258682251;3.14;3.10;0.04;56084
html;didom_xpath;test_wikipedia.html;3562240;1.5893280506134;1.62;1.60;0.02;39312
html;didom_xpath;test_wordpress.html;364160;0.052129030227661;0.08;0.07;0.00;22796
html;dom;test_google.html;62144;0.26566410064697;0.28;0.26;0.02;24152
html;dom;test_habrahabr_largearticle.html;1750408;70.18737578392;70.22;70.16;0.06;53508
html;dom;test_wikipedia.html;2222072;38.471954107285;38.50;38.51;0.02;37416
html;dom;test_wordpress.html;55552;0.067720890045166;0.09;0.07;0.01;22252
html;dom_xpath;test_google.html;78904;0.25372195243835;0.27;0.25;0.02;24132
html;dom_xpath;test_habrahabr_largearticle.html;2199784;3.3815929889679;3.42;3.38;0.04;53632
html;dom_xpath;test_wikipedia.html;2912648;1.5919251441956;1.62;1.60;0.02;39120
html;dom_xpath;test_wordpress.html;70344;0.053174018859863;0.07;0.06;0.00;22216
html;expat_struct;test_google.html;538720;0.75259494781494;0.77;0.62;0.06;22600
html;expat_struct;test_habrahabr_largearticle.html;2529984;6.2828180789948;6.30;5.84;0.37;29088
html;expat_struct;test_wikipedia.html;26423648;3.6480128765106;3.67;3.38;0.20;50084
html;expat_struct;test_wordpress.html;743368;0.22057890892029;0.24;0.12;0.03;22148
html;fdom_css;test_google.html;411096;0.27472305297852;0.31;0.28;0.02;39748
html;fdom_css;test_habrahabr_largearticle.html;3286528;3.065456867218;3.59;1.76;1.82;494956
html;fdom_css;test_wikipedia.html;3214240;1.4127948284149;1.67;1.58;0.08;266764
html;fdom_css;test_wordpress.html;395960;0.049701929092407;0.08;0.06;0.01;30548
html;fdom_xpath;test_google.html;311632;0.2505829334259;0.28;0.26;0.01;39568
html;fdom_xpath;test_habrahabr_largearticle.html;3187064;2.6802551746368;3.22;3.00;0.21;494420
html;fdom_xpath;test_wikipedia.html;3114776;1.3555660247803;1.61;1.50;0.10;264292
html;fdom_xpath;test_wordpress.html;296496;0.047689914703369;0.08;0.07;0.00;30268
html;fluentdom_css;test_google.html;579392;0.259761095047;0.29;0.29;0.00;39416
html;fluentdom_css;test_habrahabr_largearticle.html;2752896;2.7589268684387;3.27;3.09;0.18;492780
html;fluentdom_css;test_wikipedia.html;3478320;1.427943944931;1.69;1.56;0.12;266768
html;fluentdom_css;test_wordpress.html;570696;0.054302930831909;0.08;0.06;0.02;30400
html;fluentdom_xpath;test_google.html;391144;0.2409360408783;0.26;0.26;0.00;24296
html;fluentdom_xpath;test_habrahabr_largearticle.html;2564648;3.0999128818512;3.14;3.10;0.04;53424
html;fluentdom_xpath;test_wikipedia.html;3290072;1.5651178359985;1.60;1.57;0.02;39596
html;fluentdom_xpath;test_wordpress.html;382448;0.05123496055603;0.07;0.07;0.00;22780
html;ganon_css;test_google.html;7836096;16.244858980179;16.27;15.62;0.66;32792
html;ganon_css;test_habrahabr_largearticle.html;0;0;300.05;260.18;39.87;86540
html;ganon_css;test_wikipedia.html;0;0;300.02;263.60;36.66;61280
html;ganon_css;test_wordpress.html;5798280;1.8508410453796;1.88;1.84;0.03;28640
html;html5lib;test_google.html;1373704;1.5252640247345;1.55;1.53;0.02;25448
html;html5lib;test_habrahabr_largearticle.html;6276648;82.785454034805;82.82;82.73;0.10;55076
html;html5lib;test_wikipedia.html;4546504;28.465327978134;28.50;28.48;0.02;41096
html;html5lib;test_wordpress.html;1008808;1.0182859897614;1.04;1.04;0.00;22552
html;nokogiri_css;test_google.html;304320;0.26494717597961;0.29;0.28;0.00;24224
html;nokogiri_css;test_habrahabr_largearticle.html;6240400;3.3809740543365;3.42;3.36;0.05;57944
html;nokogiri_css;test_wikipedia.html;7112472;2.1153450012207;2.15;2.13;0.01;43876
html;nokogiri_css;test_wordpress.html;212416;0.056165933609009;0.08;0.08;0.00;22548
html;phantomjs;test_google.html;55416;5.2862830162048;5.30;4.38;0.68;51532
html;phantomjs;test_habrahabr_largearticle.html;2468296;102.07345604897;102.09;68.03;3.34;122112
html;phantomjs;test_wikipedia.html;3113728;40.809154987335;40.83;20.23;1.37;80612
html;phantomjs;test_wordpress.html;46776;35.656664133072;35.68;11.16;2.55;62980
html;phpquery_css;test_google.html;1174600;0.31051206588745;0.34;0.33;0.01;41224
html;phpquery_css;test_habrahabr_largearticle.html;8161064;28.853268861771;29.40;28.45;0.97;495200
html;phpquery_css;test_wikipedia.html;3612136;41.224469900131;41.48;41.37;0.14;266844
html;phpquery_css;test_wordpress.html;1174592;0.076236963272095;0.11;0.09;0.01;32216
html;querypath_css;test_google.html;743040;0.27495098114014;0.30;0.30;0.00;23852
html;querypath_css;test_habrahabr_largearticle.html;3074208;61.117553949356;61.16;61.17;0.03;55312
html;querypath_css;test_wikipedia.html;3860040;35.492446184158;35.52;35.51;0.01;39620
html;querypath_css;test_wordpress.html;743032;0.073303937911987;0.10;0.08;0.01;22804
html;regexp;test_google.html;143376;0.011796951293945;0.03;0.02;0.00;22256
html;regexp;test_habrahabr_largearticle.html;2991120;0.17473006248474;0.19;0.19;0.00;25912
html;regexp;test_wikipedia.html;4807040;0.21129488945007;0.23;0.23;0.00;26172
html;regexp;test_wordpress.html;108440;0.0054352283477783;0.02;0.01;0.01;22104
html;shd_css;test_google.html;14381960;0.50508785247803;0.53;0.50;0.02;36904
html;shd_css;test_habrahabr_largearticle.html;597160;0.0028519630432129;0.02;0.01;0.00;23804
html;shd_css;test_wikipedia.html;67988536;25.364806890488;25.57;25.53;0.05;88112
html;shd_css;test_wordpress.html;11945616;0.28058290481567;0.31;0.29;0.01;32888
html;string;test_google.html;679632;0.064965009689331;0.08;0.07;0.00;22232
html;string;test_habrahabr_largearticle.html;2817360;0.62393403053284;0.64;0.63;0.01;26044
html;string;test_wikipedia.html;3118640;0.66003584861755;0.68;0.67;0.00;26312
html;string;test_wordpress.html;71768;0.014899015426636;0.03;0.03;0.00;21876
html;symfony_css;test_google.html;1186624;0.37679409980774;0.40;0.38;0.01;25864
html;symfony_css;test_habrahabr_largearticle.html;8564000;6.0286068916321;6.07;5.96;0.11;62128
html;symfony_css;test_wikipedia.html;3697712;2.4087729454041;2.44;2.43;0.01;42048
html;symfony_css;test_wordpress.html;576760;0.080396890640259;0.10;0.09;0.00;23152
html;symfony_xpath;test_google.html;905592;0.34467697143555;0.37;0.35;0.01;23512
html;symfony_xpath;test_habrahabr_largearticle.html;8282968;5.6590201854706;5.70;5.62;0.08;62028
html;symfony_xpath;test_wikipedia.html;3415312;1.9682919979095;2.01;1.97;0.02;41960
html;symfony_xpath;test_wordpress.html;295728;0.067395210266113;0.09;0.08;0.00;22352
html;zend_css;test_google.html;159544;0.28972911834717;0.31;0.31;0.00;24072
html;zend_css;test_habrahabr_largearticle.html;3097952;5.0055088996887;5.05;5.03;0.02;53848
html;zend_css;test_wikipedia.html;3236160;4.8522820472717;4.88;4.60;0.28;39660
html;zend_css;test_wordpress.html;144920;0.053130149841309;0.07;0.06;0.01;22976
html;zend_xpath;test_google.html;135400;0.26862692832947;0.29;0.28;0.01;23932
html;zend_xpath;test_habrahabr_largearticle.html;3073808;5.2098748683929;5.25;5.22;0.03;53644
html;zend_xpath;test_wikipedia.html;3212016;4.9354491233826;4.97;4.66;0.31;39316
html;zend_xpath;test_wordpress.html;120776;0.051829814910889;0.08;0.07;0.00;22904
